"","school","sex","age","address","famsize","Pstatus","Medu","Fedu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","Dalc","Walc","health","absences","G1","G2","G3","id","score","mark","calification","subject"
"793","GP","F",17,"U","GT3","A",2,2,"at_home","at_home","home","father",1,2,0,"no","yes","no","no","yes","yes","yes","yes",3,3,1,1,2,4,18,10,12,14,"118",12,"pass","C","Portuguese"
"794","GP","F",18,"U","GT3","T",2,3,"at_home","other","course","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,3,3,1,2,3,0,11,12,14,"196",12.3333333333333,"pass","C","Portuguese"
"795","GP","F",18,"U","GT3","T",3,2,"other","services","other","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,3,2,3,1,4,14,16,17,"200",15.6666666666667,"pass","B","Portuguese"
"796","GP","M",18,"R","GT3","T",4,3,"teacher","services","course","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,3,2,1,2,4,4,15,14,17,"389",15.3333333333333,"pass","B","Portuguese"
"797","GP","M",18,"U","GT3","T",4,3,"teacher","other","course","mother",1,3,0,"no","yes","no","no","yes","yes","yes","yes",5,4,5,2,3,5,0,14,13,14,"406",13.6666666666667,"pass","C","Portuguese"
"798","GP","F",17,"U","GT3","T",4,3,"health","other","reputation","mother",1,3,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,3,1,3,4,0,11,12,13,"152",12,"pass","C","Portuguese"
"799","GP","F",17,"U","GT3","T",2,1,"services","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","yes",4,3,4,2,2,1,10,12,15,15,"129",14,"pass","B","Portuguese"
"800","GP","F",17,"U","GT3","T",2,1,"services","other","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,5,2,4,4,4,12,16,16,"130",14.6666666666667,"pass","B","Portuguese"
"801","GP","F",19,"U","LE3","A",2,3,"at_home","other","home","other",2,1,1,"no","no","no","no","yes","no","yes","no",2,2,3,3,4,5,16,10,11,11,"238",10.6666666666667,"pass","D","Portuguese"
"802","GP","F",17,"U","GT3","T",3,1,"other","at_home","home","mother",1,1,1,"no","yes","yes","no","yes","yes","yes","yes",4,1,2,1,1,3,6,10,13,13,"140",12,"pass","C","Portuguese"
"803","GP","F",21,"U","LE3","T",4,4,"other","other","reputation","other",1,3,2,"no","no","yes","yes","yes","yes","yes","no",3,3,2,1,1,5,0,9,12,12,"245",11,"pass","D","Portuguese"
"804","GP","M",18,"U","LE3","T",2,2,"services","services","reputation","mother",1,2,0,"no","yes","no","yes","no","no","yes","no",4,4,4,1,3,3,11,9,11,12,"415",10.6666666666667,"pass","D","Portuguese"
"805","GP","M",18,"U","LE3","A",3,4,"other","other","reputation","other",1,2,0,"no","no","no","yes","yes","yes","yes","yes",4,3,5,1,4,2,9,13,14,15,"409",14,"pass","B","Portuguese"
"806","GP","F",17,"U","GT3","T",2,2,"services","services","reputation","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,4,1,3,4,0,13,17,17,"135",15.6666666666667,"pass","B","Portuguese"
"807","GP","M",17,"U","LE3","A",4,4,"health","other","reputation","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,4,2,1,2,4,2,12,15,15,"377",14,"pass","B","Portuguese"
"808","GP","F",18,"U","LE3","T",4,2,"teacher","other","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",4,2,2,1,1,3,0,14,17,17,"221",16,"pass","A","Portuguese"
"809","GP","M",21,"R","LE3","T",1,1,"at_home","other","course","other",2,2,2,"no","yes","no","yes","yes","no","yes","yes",5,3,3,5,2,4,21,9,10,10,"433",9.66666666666667,"fail","F","Portuguese"
"810","GP","F",20,"R","GT3","T",1,1,"other","other","reputation","other",2,3,0,"no","no","no","no","yes","yes","yes","yes",3,2,2,1,3,3,8,11,15,15,"242",13.6666666666667,"pass","C","Portuguese"
"811","GP","F",19,"U","GT3","T",4,4,"teacher","other","home","other",1,1,1,"no","yes","no","no","yes","yes","yes","yes",3,2,5,4,4,5,5,9,10,11,"236",10,"pass","D","Portuguese"
"812","GP","M",17,"U","LE3","A",3,2,"other","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,4,1,2,5,10,16,18,18,"374",17.3333333333333,"pass","A","Portuguese"
"813","GP","F",18,"U","GT3","T",3,2,"at_home","other","reputation","father",1,3,0,"no","yes","no","no","yes","yes","yes","yes",4,3,4,1,2,2,5,14,17,17,"199",16,"pass","A","Portuguese"
"814","GP","M",18,"R","GT3","T",2,3,"other","services","reputation","father",1,1,0,"no","no","no","no","yes","yes","yes","no",3,1,3,4,5,4,13,13,14,14,"387",13.6666666666667,"pass","C","Portuguese"
"815","GP","M",19,"U","GT3","T",2,1,"other","other","reputation","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",5,3,4,1,4,4,10,7,11,11,"426",9.66666666666667,"fail","F","Portuguese"
"816","GP","F",18,"U","LE3","A",2,2,"services","other","reputation","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,1,4,1,3,4,10,14,17,17,"212",16,"pass","A","Portuguese"
"817","GP","F",20,"U","GT3","T",1,0,"other","other","reputation","mother",2,1,1,"yes","no","no","no","yes","yes","yes","yes",5,3,1,1,1,5,5,8,10,10,"244",9.33333333333333,"fail","F","Portuguese"
"818","GP","F",18,"U","GT3","T",3,2,"services","other","home","mother",1,2,0,"no","yes","no","yes","no","yes","yes","yes",3,1,2,1,2,1,4,10,13,13,"201",12,"pass","C","Portuguese"
"819","MS","F",16,"U","GT3","T",1,3,"at_home","other","other","father",2,1,0,"no","yes","no","no","yes","no","yes","yes",4,3,3,1,3,5,11,10,11,11,"478",10.6666666666667,"pass","D","Portuguese"
"820","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,4,4,1,1,5,0,12,12,12,"458",12,"pass","C","Portuguese"
"821","MS","F",15,"R","GT3","T",1,1,"at_home","services","other","mother",1,1,1,"no","yes","no","no","yes","yes","no","yes",4,1,3,1,1,2,6,10,10,10,"437",10,"pass","D","Portuguese"
"822","MS","F",15,"R","GT3","T",3,3,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",5,4,4,2,3,5,4,10,10,11,"439",10.3333333333333,"pass","D","Portuguese"
"823","MS","F",16,"R","GT3","T",2,3,"at_home","services","course","mother",2,2,0,"no","no","no","no","yes","yes","no","no",4,5,2,1,2,5,0,16,17,17,"460",16.6666666666667,"pass","A","Portuguese"
"824","MS","F",15,"R","LE3","T",2,1,"at_home","other","home","mother",2,1,0,"no","no","no","no","yes","no","no","no",1,3,4,1,1,1,0,6,8,9,"446",7.66666666666667,"fail","F","Portuguese"
"825","MS","M",16,"R","LE3","A",4,4,"at_home","other","home","mother",1,2,0,"no","yes","no","no","yes","yes","no","no",5,3,2,1,3,2,5,10,11,11,"596",10.6666666666667,"pass","D","Portuguese"
"826","MS","M",16,"U","GT3","A",1,2,"other","other","other","mother",1,3,0,"yes","no","no","no","yes","yes","yes","no",4,4,3,1,1,5,0,10,11,11,"600",10.6666666666667,"pass","D","Portuguese"
"827","MS","F",17,"R","GT3","T",3,2,"at_home","other","course","father",1,2,1,"no","no","no","no","yes","yes","no","yes",4,5,4,1,2,5,0,10,10,10,"508",10,"pass","D","Portuguese"
"828","MS","F",17,"R","GT3","T",1,1,"other","other","other","father",1,1,1,"no","yes","no","no","no","no","yes","no",5,4,4,2,2,5,0,6,6,7,"496",6.33333333333333,"fail","F","Portuguese"
"829","MS","F",15,"R","GT3","T",4,4,"teacher","other","course","mother",2,1,0,"no","no","no","no","yes","yes","yes","yes",1,5,1,3,5,5,0,13,14,14,"442",13.6666666666667,"pass","C","Portuguese"
"830","MS","F",16,"U","LE3","A",2,2,"at_home","other","reputation","mother",2,4,0,"no","no","no","yes","no","no","no","yes",1,2,1,1,1,1,4,10,9,11,"487",10,"pass","D","Portuguese"
"831","MS","F",15,"R","LE3","T",1,1,"at_home","services","reputation","father",2,2,0,"no","yes","no","no","yes","yes","yes","no",5,4,3,1,2,4,0,10,10,10,"444",10,"pass","D","Portuguese"
"832","MS","F",15,"R","LE3","T",1,1,"other","services","course","mother",2,1,1,"no","yes","no","no","yes","yes","yes","yes",4,4,3,1,2,2,4,6,7,8,"445",7,"fail","F","Portuguese"
"833","MS","F",16,"R","GT3","T",0,2,"other","other","other","mother",2,1,0,"no","yes","no","yes","yes","yes","no","no",3,2,3,1,2,2,0,12,11,12,"451",11.6666666666667,"pass","D","Portuguese"
"834","MS","F",17,"R","GT3","T",2,3,"other","other","course","mother",2,1,0,"no","yes","no","no","yes","yes","yes","no",5,5,5,1,3,3,2,10,11,12,"505",11,"pass","D","Portuguese"
"835","MS","F",15,"R","GT3","T",3,3,"other","services","course","father",2,1,0,"no","no","no","no","no","yes","yes","no",4,1,3,1,1,4,0,14,16,16,"440",15.3333333333333,"pass","B","Portuguese"
"836","MS","M",16,"U","GT3","T",1,1,"at_home","services","home","mother",2,2,0,"no","yes","no","yes","yes","yes","no","yes",5,4,5,4,5,3,0,7,0,0,"601",2.33333333333333,"fail","F","Portuguese"
"837","MS","M",17,"U","GT3","T",1,1,"other","other","home","mother",1,2,0,"no","no","yes","no","no","yes","yes","no",4,4,3,2,4,5,4,8,9,9,"620",8.66666666666667,"fail","F","Portuguese"
"838","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,2,2,0,12,13,14,"583",13,"pass","C","Portuguese"
"839","MS","M",15,"R","LE3","T",4,1,"health","services","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,2,2,7,7,9,8,"583",8,"fail","F","Portuguese"
"840","MS","M",16,"R","GT3","T",3,4,"other","health","other","mother",3,2,0,"no","no","no","no","no","yes","no","no",3,4,5,1,2,5,4,9,10,11,"595",10,"pass","D","Portuguese"
"841","MS","M",15,"R","GT3","T",1,1,"other","other","course","mother",4,2,0,"no","yes","no","yes","yes","yes","no","yes",5,4,5,2,4,4,8,7,9,9,"580",8.33333333333333,"fail","F","Portuguese"
"842","MS","M",15,"U","LE3","T",3,3,"at_home","at_home","reputation","father",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,5,0,11,11,11,"589",11,"pass","D","Portuguese"
"843","MS","M",17,"R","GT3","T",2,1,"other","other","other","mother",3,1,0,"no","no","no","yes","yes","no","no","yes",5,5,5,5,5,3,8,8,10,9,"611",9,"fail","F","Portuguese"
"844","MS","F",16,"R","GT3","T",4,4,"teacher","teacher","course","mother",2,3,0,"no","no","no","yes","yes","yes","yes","yes",4,2,2,1,1,4,6,16,16,17,"464",16.3333333333333,"pass","A","Portuguese"
"845","MS","F",15,"R","GT3","T",1,2,"other","services","course","mother",2,1,0,"no","no","no","no","yes","yes","no","no",5,1,2,1,1,1,3,11,13,13,"438",12.3333333333333,"pass","C","Portuguese"
"846","MS","F",16,"R","GT3","T",2,3,"other","services","course","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,5,4,1,2,1,2,15,15,15,"462",15,"pass","B","Portuguese"
"847","MS","M",16,"R","GT3","T",1,2,"other","other","course","father",2,2,0,"no","no","no","no","yes","yes","no","no",4,3,3,1,1,5,0,10,11,11,"591",10.6666666666667,"pass","D","Portuguese"
"848","MS","F",16,"R","GT3","T",2,2,"other","other","course","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,4,5,1,1,4,4,9,10,11,"458",10,"pass","D","Portuguese"
"849","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"no","yes","no","no","yes","yes","no","no",1,3,2,1,2,4,0,10,8,8,"477",8.66666666666667,"fail","F","Portuguese"
"850","MS","F",16,"U","GT3","T",1,2,"other","services","course","mother",1,3,1,"no","yes","no","no","yes","yes","no","no",1,3,2,1,2,4,3,9,8,8,"477",8.33333333333333,"fail","F","Portuguese"
"851","MS","F",15,"U","GT3","T",2,1,"at_home","other","home","mother",1,2,0,"yes","yes","no","no","no","yes","yes","no",4,4,2,3,3,2,0,9,10,9,"448",9.33333333333333,"fail","F","Portuguese"
"852","MS","F",16,"U","GT3","T",1,1,"at_home","other","course","father",1,2,0,"no","yes","no","no","no","yes","no","yes",5,4,3,2,1,2,0,13,14,15,"475",14,"pass","B","Portuguese"
"853","MS","M",17,"R","LE3","T",1,2,"at_home","services","reputation","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",5,5,5,5,5,3,4,10,11,11,"616",10.6666666666667,"pass","D","Portuguese"
"854","MS","F",16,"R","GT3","T",1,1,"other","other","home","father",4,4,0,"no","yes","no","no","no","yes","yes","no",4,3,2,1,1,1,0,13,10,13,"455",12,"pass","C","Portuguese"
"855","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","father",4,3,0,"yes","yes","no","no","yes","yes","no","no",4,4,3,1,1,5,2,10,9,10,"453",9.66666666666667,"fail","F","Portuguese"
"856","MS","F",15,"R","GT3","T",1,1,"at_home","other","home","father",2,2,0,"no","yes","no","yes","yes","yes","yes","no",4,3,3,1,1,2,1,11,10,11,"436",10.6666666666667,"pass","D","Portuguese"
"857","MS","F",16,"R","GT3","T",1,1,"at_home","other","other","mother",2,1,0,"no","no","no","yes","yes","yes","yes","yes",4,2,2,4,3,2,0,13,12,14,"454",13,"pass","C","Portuguese"
"858","MS","F",15,"R","GT3","T",1,1,"at_home","at_home","course","father",3,2,0,"no","yes","no","no","yes","yes","no","no",4,2,1,1,2,2,0,13,14,14,"435",13.6666666666667,"pass","C","Portuguese"
"859","MS","F",15,"R","LE3","T",2,2,"other","other","other","father",1,3,0,"yes","yes","no","no","yes","yes","no","no",4,4,3,2,2,5,2,14,11,12,"447",12.3333333333333,"pass","C","Portuguese"
"860","MS","M",16,"R","GT3","T",1,1,"at_home","other","other","father",2,1,0,"no","no","no","yes","yes","yes","no","no",3,4,4,3,4,5,6,11,11,11,"590",11,"pass","D","Portuguese"
"861","MS","F",18,"U","GT3","T",1,2,"other","other","course","father",1,2,1,"no","yes","no","yes","yes","yes","yes","yes",3,4,4,2,3,5,9,9,8,8,"554",8.33333333333333,"fail","F","Portuguese"
"862","MS","M",15,"U","GT3","T",3,1,"other","services","home","mother",2,1,0,"no","yes","no","no","yes","yes","no","no",3,2,3,1,3,4,0,10,9,11,"585",10,"pass","D","Portuguese"
"863","MS","F",16,"R","GT3","T",2,2,"other","services","course","father",3,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,4,1,1,2,1,14,13,14,"459",13.6666666666667,"pass","C","Portuguese"
"864","MS","M",15,"U","GT3","T",2,2,"health","other","reputation","mother",3,1,0,"no","no","no","no","yes","yes","no","no",4,3,3,1,2,4,1,13,12,13,"584",12.6666666666667,"pass","C","Portuguese"
"865","MS","M",16,"U","GT3","T",4,4,"other","teacher","course","father",1,2,0,"no","yes","no","yes","yes","yes","no","yes",4,3,1,1,1,3,0,13,12,13,"603",12.6666666666667,"pass","C","Portuguese"
"866","MS","F",15,"R","GT3","T",3,3,"services","other","reputation","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,5,4,1,1,1,4,13,12,12,"441",12.3333333333333,"pass","C","Portuguese"
"867","MS","F",16,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,1,"no","yes","no","yes","no","yes","no","no",4,4,4,2,3,5,2,12,11,12,"457",11.6666666666667,"pass","D","Portuguese"
"868","MS","F",16,"R","LE3","T",2,2,"other","other","home","father",3,1,0,"no","yes","no","yes","yes","yes","no","yes",4,3,2,1,1,4,0,14,14,16,"471",14.6666666666667,"pass","B","Portuguese"
"869","MS","M",16,"U","LE3","T",2,1,"at_home","services","course","mother",2,1,0,"no","yes","no","yes","yes","yes","yes","no",2,4,3,2,3,4,4,10,8,10,"605",9.33333333333333,"fail","F","Portuguese"
"870","MS","M",15,"R","LE3","T",1,3,"at_home","other","reputation","father",3,1,0,"no","yes","no","yes","yes","yes","yes","no",4,2,4,3,5,3,2,10,11,11,"582",10.6666666666667,"pass","D","Portuguese"
"871","MS","F",15,"U","GT3","T",2,2,"other","services","course","mother",2,3,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,4,0,12,13,14,"449",13,"pass","C","Portuguese"
"872","MS","F",16,"R","LE3","T",2,1,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","yes","yes","yes",5,4,3,1,1,5,2,10,8,8,"469",8.66666666666667,"fail","F","Portuguese"
"873","MS","M",15,"U","GT3","T",3,3,"services","services","course","father",2,1,0,"no","yes","no","yes","no","yes","yes","no",4,3,3,2,4,3,11,12,10,11,"586",11,"pass","D","Portuguese"
"874","MS","F",16,"R","GT3","T",1,1,"at_home","other","course","father",2,2,3,"yes","yes","no","no","yes","yes","no","no",3,4,3,1,1,1,0,7,7,8,"452",7.33333333333333,"fail","F","Portuguese"
"875","MS","F",17,"U","GT3","T",2,2,"other","at_home","course","mother",1,1,0,"no","yes","no","yes","yes","no","no","no",4,5,3,1,1,5,4,9,9,10,"518",9.33333333333333,"fail","F","Portuguese"
"876","MS","F",19,"U","GT3","T",2,3,"at_home","services","course","other",1,1,1,"no","no","no","no","yes","no","yes","yes",4,4,4,1,1,2,0,9,9,10,"574",9.33333333333333,"fail","F","Portuguese"
"877","MS","F",17,"R","GT3","T",2,1,"at_home","other","course","mother",3,1,0,"no","yes","no","yes","yes","no","no","yes",5,5,3,1,1,3,2,9,10,11,"500",10,"pass","D","Portuguese"
"878","MS","F",15,"R","LE3","T",1,1,"at_home","other","course","mother",2,1,0,"no","yes","no","no","yes","no","no","yes",5,2,1,1,3,4,0,9,10,9,"443",9.33333333333333,"fail","F","Portuguese"
"879","MS","F",16,"R","GT3","T",2,2,"other","other","course","father",3,2,0,"no","yes","no","no","yes","no","yes","no",3,4,5,1,2,1,1,9,10,11,"458",10,"pass","D","Portuguese"
"880","MS","F",16,"U","LE3","A",2,2,"other","other","home","mother",1,1,0,"no","yes","no","no","yes","no","no","no",4,3,4,1,2,1,6,7,7,8,"488",7.33333333333333,"fail","F","Portuguese"
"881","MS","F",17,"R","GT3","T",2,2,"at_home","other","course","mother",2,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,5,1,2,4,0,11,10,11,"501",10.6666666666667,"pass","D","Portuguese"
"882","MS","F",16,"U","GT3","T",2,2,"other","services","course","father",1,1,1,"no","yes","yes","yes","no","yes","yes","no",4,4,3,1,4,3,1,9,10,10,"480",9.66666666666667,"fail","F","Portuguese"
"883","MS","F",18,"R","LE3","A",3,2,"other","other","course","other",2,3,2,"no","yes","no","no","no","no","no","yes",3,3,2,1,1,2,6,7,9,10,"544",8.66666666666667,"fail","F","Portuguese"
"884","MS","F",19,"U","GT3","T",1,1,"at_home","services","course","mother",1,3,1,"no","no","no","yes","yes","no","no","yes",5,3,1,1,1,3,6,7,9,9,"571",8.33333333333333,"fail","F","Portuguese"
"885","MS","M",18,"R","GT3","T",1,1,"other","other","home","mother",2,1,1,"no","no","no","yes","yes","no","yes","no",4,4,3,3,4,4,0,8,9,10,"633",9,"fail","F","Portuguese"
"886","MS","F",18,"R","GT3","T",1,1,"at_home","at_home","course","mother",2,1,1,"no","no","no","no","no","no","yes","yes",3,2,3,1,1,2,4,9,11,10,"533",10,"pass","D","Portuguese"
"887","MS","F",19,"U","GT3","T",1,1,"other","other","course","other",2,2,1,"no","yes","no","no","yes","yes","yes","yes",1,1,4,4,1,1,12,7,8,9,"573",8,"fail","F","Portuguese"
"888","MS","F",16,"R","GT3","A",2,2,"health","other","course","mother",1,2,0,"no","no","no","no","no","yes","no","yes",3,3,2,1,1,3,2,8,10,10,"450",9.33333333333333,"fail","F","Portuguese"
"889","MS","F",17,"U","GT3","T",0,1,"other","at_home","course","father",2,1,0,"no","no","no","yes","no","yes","no","no",2,4,4,3,5,5,5,9,9,10,"516",9.33333333333333,"fail","F","Portuguese"
"890","MS","F",16,"R","LE3","T",1,2,"at_home","other","course","mother",1,2,0,"no","no","no","yes","yes","no","yes","no",4,4,5,1,3,3,0,8,9,9,"467",8.66666666666667,"fail","F","Portuguese"
"891","MS","F",16,"U","GT3","T",3,3,"other","other","reputation","mother",1,1,0,"no","no","no","yes","yes","no","yes","yes",4,5,4,1,1,4,0,14,13,13,"484",13.3333333333333,"pass","C","Portuguese"
"892","MS","F",16,"R","LE3","T",1,1,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","yes",4,4,4,2,2,4,2,14,14,14,"466",14,"pass","B","Portuguese"
"893","MS","M",17,"U","GT3","T",3,3,"services","at_home","course","mother",2,4,1,"no","yes","yes","yes","yes","yes","no","no",5,4,5,3,4,5,0,10,11,10,"626",10.3333333333333,"pass","D","Portuguese"
"894","MS","F",16,"U","GT3","T",2,1,"other","services","course","mother",1,2,0,"no","yes","no","yes","yes","yes","yes","no",5,3,3,1,1,1,0,14,13,14,"479",13.6666666666667,"pass","C","Portuguese"
"895","MS","F",16,"U","GT3","T",2,2,"services","other","course","mother",1,1,0,"no","yes","yes","yes","yes","yes","no","yes",4,2,5,1,2,5,0,17,16,16,"481",16.3333333333333,"pass","A","Portuguese"
"896","MS","M",17,"U","GT3","T",1,2,"other","other","course","father",1,1,1,"no","yes","no","yes","yes","no","yes","yes",5,3,5,5,5,1,12,6,7,7,"621",6.66666666666667,"fail","F","Portuguese"
"897","MS","M",16,"U","LE3","T",4,3,"other","other","course","father",1,1,0,"no","no","no","yes","yes","yes","yes","no",4,2,5,1,5,5,8,14,12,13,"607",13,"pass","C","Portuguese"
"898","MS","M",17,"R","LE3","T",2,2,"services","services","other","mother",3,4,1,"no","yes","no","no","yes","yes","no","no",1,3,5,3,5,3,2,10,8,9,"618",9,"fail","F","Portuguese"
"899","MS","F",16,"U","GT3","T",1,1,"other","other","course","other",1,4,0,"yes","yes","no","yes","yes","yes","yes","no",2,2,1,1,1,5,0,14,14,14,"476",14,"pass","B","Portuguese"
"900","MS","F",19,"U","LE3","T",2,2,"other","other","home","mother",1,3,0,"no","no","no","no","yes","yes","yes","yes",5,4,5,1,1,1,0,12,13,13,"576",12.6666666666667,"pass","C","Portuguese"
"901","MS","F",17,"R","GT3","T",1,1,"at_home","other","reputation","mother",2,1,0,"no","yes","no","yes","no","yes","yes","yes",4,4,5,1,2,5,0,11,11,11,"495",11,"pass","D","Portuguese"
"902","MS","F",20,"U","GT3","T",3,3,"at_home","services","other","mother",2,2,1,"no","no","no","yes","yes","yes","yes","yes",3,3,4,2,4,3,8,11,9,10,"578",10,"pass","D","Portuguese"
"903","MS","F",17,"U","LE3","T",1,1,"other","services","course","father",1,3,0,"no","yes","no","no","yes","yes","no","yes",4,3,3,1,1,3,0,11,11,10,"529",10.6666666666667,"pass","D","Portuguese"
"904","MS","M",17,"R","GT3","T",2,2,"other","other","course","mother",3,1,1,"no","yes","no","no","no","yes","yes","no",4,4,5,1,2,5,0,10,9,9,"612",9.33333333333333,"fail","F","Portuguese"
"905","MS","F",16,"R","LE3","T",1,1,"at_home","other","course","father",3,2,0,"no","yes","no","no","yes","yes","no","no",5,3,2,1,1,1,0,16,17,18,"465",17,"pass","A","Portuguese"
"906","MS","F",17,"R","GT3","T",2,2,"other","other","reputation","mother",2,2,0,"no","yes","no","yes","yes","yes","no","no",5,3,2,1,1,1,0,15,17,17,"504",16.3333333333333,"pass","A","Portuguese"
"907","MS","F",17,"U","GT3","A",1,0,"other","other","other","mother",2,2,0,"no","no","no","no","yes","yes","yes","yes",4,4,5,1,1,4,1,11,9,10,"514",10,"pass","D","Portuguese"
"908","MS","F",18,"R","GT3","T",1,1,"at_home","other","other","mother",1,2,1,"no","yes","no","no","yes","yes","yes","yes",4,3,2,1,1,5,9,7,7,7,"534",7,"fail","F","Portuguese"
"909","MS","F",16,"U","GT3","T",3,1,"other","other","course","mother",1,1,0,"no","no","no","yes","yes","yes","yes","no",3,1,3,1,3,1,0,8,6,8,"482",7.33333333333333,"fail","F","Portuguese"
"910","MS","F",16,"U","GT3","T",3,2,"services","at_home","course","mother",1,1,0,"no","no","no","no","yes","yes","yes","no",3,1,3,1,4,3,2,7,6,7,"483",6.66666666666667,"fail","F","Portuguese"
"911","MS","F",18,"U","LE3","T",1,1,"other","at_home","reputation","mother",2,2,0,"yes","no","no","no","yes","yes","no","no",2,3,5,1,4,3,8,9,8,10,"565",9,"fail","F","Portuguese"
"912","MS","F",16,"R","GT3","T",4,4,"health","teacher","reputation","father",1,2,0,"no","no","no","yes","no","yes","yes","yes",4,3,3,2,3,2,0,14,16,16,"463",15.3333333333333,"pass","B","Portuguese"
"913","MS","F",16,"R","LE3","T",1,2,"other","other","reputation","mother",2,1,0,"no","no","no","yes","yes","yes","yes","no",5,4,5,1,4,2,0,14,14,15,"468",14.3333333333333,"pass","B","Portuguese"
"914","MS","F",18,"U","GT3","A",2,4,"other","services","reputation","father",1,2,1,"no","yes","no","no","yes","yes","yes","no",2,3,2,1,3,1,8,8,5,8,"550",7,"fail","F","Portuguese"
"915","MS","M",16,"R","GT3","T",2,1,"other","services","reputation","mother",2,2,0,"no","no","no","yes","yes","yes","yes","no",5,2,1,1,1,2,0,8,7,0,"592",5,"fail","F","Portuguese"
"916","MS","F",16,"U","LE3","T",1,1,"at_home","other","other","mother",3,2,0,"no","yes","no","no","yes","yes","yes","no",4,3,2,1,3,5,6,6,8,8,"489",7.33333333333333,"fail","F","Portuguese"
"917","MS","F",16,"R","GT3","T",2,3,"at_home","services","other","mother",2,2,0,"no","yes","no","yes","yes","yes","yes","no",3,3,3,1,1,2,0,8,10,10,"461",9.33333333333333,"fail","F","Portuguese"
"918","MS","F",16,"U","GT3","T",4,4,"health","health","course","mother",1,2,0,"no","yes","no","no","yes","yes","yes","yes",4,3,4,1,2,3,4,8,8,8,"485",8,"fail","F","Portuguese"
"919","MS","M",18,"U","LE3","T",4,4,"at_home","health","home","mother",1,4,0,"no","yes","no","yes","yes","no","yes","yes",5,5,5,5,5,5,2,5,6,6,"650",5.66666666666667,"fail","F","Portuguese"
"920","MS","F",16,"R","LE3","T",3,4,"at_home","other","other","mother",3,2,0,"no","yes","no","no","no","yes","no","no",4,2,1,1,1,2,2,7,9,8,"473",8,"fail","F","Portuguese"
"921","MS","M",17,"U","LE3","T",4,4,"other","services","home","mother",1,3,0,"no","yes","no","no","yes","yes","yes","no",4,4,3,1,2,5,0,15,14,16,"631",15,"pass","B","Portuguese"
"922","MS","F",17,"R","GT3","T",4,1,"other","other","other","mother",1,1,0,"no","no","no","no","yes","yes","yes","yes",4,2,3,1,2,5,1,13,14,14,"509",13.6666666666667,"pass","C","Portuguese"
"923","MS","M",16,"U","LE3","T",2,2,"services","services","other","mother",4,3,0,"no","no","no","no","yes","yes","no","no",5,1,3,2,2,3,0,10,9,10,"606",9.66666666666667,"fail","F","Portuguese"
"924","MS","F",17,"R","GT3","T",2,2,"at_home","other","other","mother",1,1,0,"no","yes","yes","no","yes","yes","yes","no",5,1,3,1,2,5,5,9,9,9,"502",9,"fail","F","Portuguese"
"925","MS","F",16,"U","LE3","T",4,4,"services","services","other","father",2,1,0,"no","yes","no","no","yes","yes","no","no",5,1,3,1,2,5,1,11,11,11,"492",11,"pass","D","Portuguese"
"926","MS","M",17,"U","GT3","T",3,3,"services","services","home","mother",1,1,0,"no","yes","no","yes","yes","yes","yes","no",4,1,4,5,5,3,8,7,10,9,"627",8.66666666666667,"fail","F","Portuguese"
"927","MS","M",17,"U","GT3","T",1,1,"at_home","services","other","mother",3,2,0,"no","no","no","no","yes","yes","yes","yes",5,1,3,3,3,1,0,10,10,10,"619",10,"pass","D","Portuguese"
